"userid","age","gender","subscriptionplan","registrationdate","lastvisitdate","averagevisitfrequency","averagesessionduration","favoriteactivity","monthlyusage","monthsactive","churn"
"user_169",45,"Male","Student","2021-08-24","2023-07-18 15:42:00","5.00","86.60","Pilates","5.0000000000000000","38",1
"user_785",31,"Female","Student","2022-12-28","2023-09-26 10:42:00","1.30","105.08","Yoga","1.3000000000000000","22",1
"user_3125",51,"Female","Pro","2023-04-05","2023-10-11 18:19:00","0.86","96.33","CrossFit","0.85714285714285714286","19",1
"user_1655",58,"Male","Student","2022-05-01","2023-09-01 21:40:00","2.33","101.36","Pilates","2.3333333333333333","30",1
"user_2926",59,"Non-binary","Student","2023-03-05","2023-09-02 14:01:00","1.63","94.00","Yoga","1.6250000000000000","20",1
"user_4573",57,"Male","Pro","2021-08-04","2023-09-08 15:16:00","4.67","121.00","Weightlifting","4.6666666666666667","39",1
"user_4404",25,"Female","Basic","2021-02-12","2023-10-10 20:56:00","1.00","98.22","Pilates","1.00000000000000000000","45",1
"user_2510",46,"Male","Pro","2023-09-01","2023-09-20 09:39:00","6.00","103.92","Cardio","6.0000000000000000","14",1
"user_3803",32,"Male","Pro","2022-08-19","2023-10-13 17:52:00","5.50","122.27","Swimming","5.5000000000000000","26",1
"user_3977",33,"Female","Student","2023-01-03","2023-10-10 13:00:00","1.20","100.58","Pilates","1.2000000000000000","22",1
"user_2255",18,"Male","Student","2021-11-10","2023-08-25 11:43:00",NULL,"127.75","Yoga",NULL,"36",1
"user_4918",53,"Male","Basic","2023-04-30","2023-10-01 22:45:00","1.83","85.64","Cardio","1.8333333333333333","18",1
"user_4842",48,"Male","Pro","2021-10-05","2023-10-13 21:10:00","7.00","106.71","Pilates","7.0000000000000000","37",1
"user_2732",60,"Male","Student","2021-11-17","2023-08-31 08:23:00","1.27","95.07","Yoga","1.2727272727272727","35",1
"user_2049",31,"Female","Pro","2022-02-13","2023-10-09 15:18:00","1.67","112.67","Pilates","1.6666666666666667","33",1
"user_1440",25,"Female","Student","2021-06-11","2023-10-06 08:42:00","2.00","95.50","Pilates","2.0000000000000000","41",1
"user_2230",59,"Female","Pro","2021-03-27","2023-10-13 09:27:00","1.57","117.18","Cardio","1.5714285714285714","43",1
"user_1733",29,"Male","Pro","2021-10-31","2023-09-20 13:58:00",NULL,"111.07","Cardio",NULL,"36",1
"user_1650",36,"Male","Student","2022-07-04","2023-09-13 22:41:00","2.50","98.90","Swimming","2.5000000000000000","28",1
"user_2848",41,"Male","Basic","2022-10-01","2023-09-09 15:29:00","8.00","88.75","Swimming","8.0000000000000000","25",1
"user_1064",19,"Female","Pro","2021-09-07","2023-10-15 18:11:00","5.50","99.91","Yoga","5.5000000000000000","38",1
"user_3076",23,"Female","Basic","2021-08-19","2023-10-12 21:41:00","4.00","66.38","Cardio","4.0000000000000000","38",1
"user_715",42,"Non-binary","Pro","2023-01-09","2023-10-11 07:47:00","1.30","103.69","Swimming","1.3000000000000000","22",1
"user_4571",60,"Female","Student","2021-01-10","2023-08-15 21:26:00","1.00","103.20","Weightlifting","1.00000000000000000000","46",1
"user_1798",46,"Female","Pro","2021-10-30","2023-10-15 17:31:00",NULL,"110.75","Weightlifting",NULL,"36",1
"user_3461",18,"Female","Basic","2021-03-20","2023-09-30 18:01:00","1.57","102.91","Yoga","1.5714285714285714","43",1
"user_2134",21,"Male","Student","2022-02-09","2023-09-23 10:44:00","1.00","92.22","Swimming","1.00000000000000000000","33",1
"user_2302",45,"Male","Pro","2021-08-01","2023-09-17 11:38:00","4.67","104.43","CrossFit","4.6666666666666667","39",1
"user_2230",59,"Female","Pro","2021-03-27","2023-08-19 22:41:00","1.14","117.63","Weightlifting","1.1428571428571429","43",1
"user_444",57,"Female","Basic","2022-09-12","2023-10-09 11:53:00","7.00","105.64","Swimming","7.0000000000000000","26",1
"user_4346",64,"Male","Basic","2023-08-01","2023-08-11 20:36:00","3.33","117.80","Cardio","3.3333333333333333","15",1
"user_216",61,"Male","Pro","2022-08-19","2023-09-25 10:37:00","6.50","111.54","Pilates","6.5000000000000000","26",1
"user_1886",20,"Female","Basic","2023-09-02","2023-10-15 15:57:00","5.50","116.82","Cardio","5.5000000000000000","14",1
"user_3103",29,"Non-binary","Student","2022-11-18","2023-10-11 17:44:00","1.36","112.67","Weightlifting","1.3636363636363636","23",1
"user_1381",43,"Male","Student","2022-01-04","2023-08-15 14:35:00","1.20","96.83","Pilates","1.2000000000000000","34",1
"user_4154",54,"Male","Basic","2021-08-13","2023-10-06 13:55:00","3.00","120.56","Swimming","3.0000000000000000","39",1
"user_3791",40,"Non-binary","Pro","2022-02-12","2023-10-14 09:41:00","1.22","131.73","CrossFit","1.2222222222222222","33",1
"user_3146",20,"Female","Pro","2022-07-10","2023-09-26 08:43:00","3.25","110.77","Cardio","3.2500000000000000","28",1
"user_3866",36,"Non-binary","Basic","2023-07-06","2023-08-18 13:09:00","1.75","106.14","Swimming","1.7500000000000000","16",1
"user_482",27,"Male","Student","2021-09-23","2023-10-01 15:20:00","11.00","106.64","Weightlifting","11.0000000000000000","37",1
"user_578",22,"Male","Basic","2023-04-29","2023-10-13 21:44:00","2.83","116.71","Cardio","2.8333333333333333","18",1
"user_1985",31,"Male","Basic","2022-02-18","2023-09-15 11:08:00","1.25","96.40","Cardio","1.2500000000000000","32",1
"user_2517",36,"Male","Student","2022-07-01","2023-10-08 15:17:00","3.00","92.25","Swimming","3.0000000000000000","28",1
"user_1819",53,"Female","Pro","2023-09-16","2023-10-11 13:43:00","10.00","106.20","Yoga","10.0000000000000000","13",1
"user_3356",55,"Female","Basic","2021-03-19","2023-10-13 08:52:00","1.57","112.82","Weightlifting","1.5714285714285714","43",1
"user_3559",64,"Male","Student","2021-06-06","2023-07-27 12:07:00","2.00","85.10","Yoga","2.0000000000000000","41",1
"user_3960",45,"Male","Student","2021-06-03","2023-09-06 18:07:00","1.80","118.67","Weightlifting","1.8000000000000000","41",1
"user_1527",61,"Male","Basic","2022-10-29","2023-07-28 11:48:00",NULL,"94.38","CrossFit",NULL,"24",1
"user_3870",34,"Female","Basic","2021-01-06","2023-10-10 10:40:00","1.40","117.79","Swimming","1.4000000000000000","46",1
"user_1412",57,"Non-binary","Student","2021-10-31","2023-08-27 21:59:00",NULL,"99.17","Swimming",NULL,"36",1
"user_4363",50,"Male","Student","2021-12-11","2023-10-01 13:58:00","0.82","98.22","Pilates","0.81818181818181818182","35",1
"user_4051",22,"Male","Pro","2023-04-20","2023-09-21 19:52:00","1.00","100.17","CrossFit","1.00000000000000000000","18",1
"user_3573",20,"Female","Basic","2023-09-16","2023-10-12 17:27:00","13.00","107.85","Swimming","13.0000000000000000","13",1
"user_124",61,"Female","Basic","2022-02-28","2023-09-19 19:20:00","1.00","135.88","CrossFit","1.00000000000000000000","32",1
"user_1790",32,"Male","Student","2021-04-25","2023-09-02 13:46:00","1.50","87.00","Pilates","1.5000000000000000","42",1
"user_535",42,"Male","Student","2023-09-07","2023-09-27 14:30:00","7.50","103.47","Yoga","7.5000000000000000","14",1
"user_4777",49,"Male","Student","2021-02-28","2023-09-15 13:32:00","1.13","109.78","Cardio","1.1250000000000000","44",1
"user_4849",54,"Male","Student","2021-01-17","2023-09-24 20:30:00","1.11","96.20","CrossFit","1.1111111111111111","45",1
"user_1461",33,"Male","Basic","2021-10-02","2023-10-13 14:17:00","13.00","79.62","Weightlifting","13.0000000000000000","37",1
"user_4291",64,"Female","Basic","2023-07-02","2023-09-06 13:02:00","3.00","133.92","CrossFit","3.0000000000000000","16",1
"user_4690",20,"Female","Basic","2022-12-16","2023-10-11 17:56:00","1.00","136.70","CrossFit","1.00000000000000000000","22",1
"user_333",34,"Female","Basic","2021-07-12","2023-09-08 15:12:00","2.25","113.78","Weightlifting","2.2500000000000000","40",1
"user_4679",52,"Female","Student","2023-04-25","2023-09-11 21:47:00","0.67","102.50","Pilates","0.66666666666666666667","18",1
"user_1206",34,"Non-binary","Student","2022-06-16","2023-09-22 19:59:00","4.25","115.29","Yoga","4.2500000000000000","28",1
"user_2986",24,"Male","Pro","2022-07-07","2023-07-08 19:25:00","1.00","105.50","Cardio","1.00000000000000000000","28",1
"user_541",41,"Non-binary","Student","2023-02-17","2023-10-14 13:20:00","1.38","105.82","Pilates","1.3750000000000000","20",1
"user_646",58,"Female","Pro","2022-04-20","2023-08-31 17:32:00","1.83","104.91","Cardio","1.8333333333333333","30",1
"user_558",47,"Female","Pro","2023-01-08","2023-09-20 09:09:00","0.80","121.88","CrossFit","0.80000000000000000000","22",1
"user_2628",25,"Female","Basic","2021-11-30","2023-08-16 21:41:00","1.36","103.33","Swimming","1.3636363636363636","35",1
"user_4217",64,"Female","Basic","2023-08-17","2023-08-12 13:34:00","5.50","103.91","Pilates","5.5000000000000000","14",1
"user_3795",48,"Female","Pro","2021-04-21","2023-09-27 09:46:00","1.83","105.91","Cardio","1.8333333333333333","42",1
"user_4695",64,"Male","Basic","2022-11-17","2023-10-12 20:36:00","0.55","118.67","Weightlifting","0.54545454545454545455","23",1
"user_4535",59,"Female","Student","2022-10-21","2023-10-09 10:01:00",NULL,"103.00","Pilates",NULL,"24",1
"user_183",58,"Male","Basic","2021-04-29","2023-09-11 16:32:00","1.50","104.67","Pilates","1.5000000000000000","42",1
"user_1933",39,"Female","Basic","2021-03-29","2023-09-08 08:22:00","1.71","114.67","Pilates","1.7142857142857143","43",1
"user_4542",44,"Female","Basic","2022-05-03","2023-05-14 17:13:00","1.00","96.83","CrossFit","1.00000000000000000000","30",1
"user_4357",35,"Male","Basic","2022-12-29","2023-09-05 08:52:00","1.00","101.40","Swimming","1.00000000000000000000","22",1
"user_4218",24,"Male","Pro","2023-07-06","2023-10-08 19:31:00","3.00","111.67","Swimming","3.0000000000000000","16",1
"user_2367",52,"Male","Student","2021-12-23","2023-08-13 12:25:00","0.40","123.00","CrossFit","0.40000000000000000000","34",1
"user_3980",53,"Female","Pro","2021-02-12","2023-10-04 14:55:00","1.22","121.00","Pilates","1.2222222222222222","45",1
"user_1910",58,"Male","Pro","2021-12-02","2023-10-14 12:10:00","1.36","100.20","Weightlifting","1.3636363636363636","35",1
"user_2108",25,"Female","Student","2022-01-02","2023-09-01 06:53:00","0.80","116.75","Yoga","0.80000000000000000000","34",1
"user_377",46,"Male","Student","2022-11-17","2023-09-04 14:34:00","1.00","90.00","Yoga","1.00000000000000000000","23",1
"user_1775",54,"Non-binary","Pro","2022-06-23","2023-09-17 10:22:00","4.50","78.11","Swimming","4.5000000000000000","28",1
"user_101",25,"Male","Student","2022-04-15","2023-10-14 16:33:00","2.00","89.75","Cardio","2.0000000000000000","30",1
"user_2616",32,"Female","Pro","2022-07-04","2023-10-09 10:38:00","2.75","95.27","Pilates","2.7500000000000000","28",1
"user_3718",26,"Male","Pro","2021-09-04","2023-10-04 17:01:00","7.00","105.14","Cardio","7.0000000000000000","38",1
"user_3054",60,"Male","Student","2022-10-08","2023-10-09 15:23:00","12.00","120.58","CrossFit","12.0000000000000000","25",1
"user_4655",29,"Female","Student","2022-12-06","2023-10-08 14:17:00","0.82","97.44","Yoga","0.81818181818181818182","23",1
"user_2323",63,"Male","Basic","2023-05-20","2023-10-07 18:25:00","4.00","94.65","Yoga","4.0000000000000000","17",1
"user_2858",47,"Male","Pro","2021-09-01","2023-10-15 17:45:00","5.00","126.90","Yoga","5.0000000000000000","38",1
"user_611",26,"Female","Student","2021-05-10","2023-07-28 14:37:00","1.33","112.00","Cardio","1.3333333333333333","42",1
"user_650",30,"Male","Student","2022-02-24","2023-10-14 15:22:00","1.13","106.78","Swimming","1.1250000000000000","32",1
"user_4877",29,"Male","Basic","2021-02-13","2023-09-04 16:02:00","0.78","112.14","Yoga","0.77777777777777777778","45",1
"user_2284",42,"Non-binary","Pro","2021-09-29","2023-08-26 09:02:00","5.00","87.80","Weightlifting","5.0000000000000000","37",1
"user_639",20,"Female","Pro","2021-06-21","2023-09-19 16:41:00","3.00","116.00","Swimming","3.0000000000000000","40",1
"user_1618",42,"Female","Student","2023-06-01","2023-09-20 14:25:00","3.00","115.07","Pilates","3.0000000000000000","17",1
"user_413",61,"Female","Student","2023-05-01","2023-10-04 20:21:00","2.50","88.27","Yoga","2.5000000000000000","18",1
"user_1060",42,"Female","Basic","2023-01-05","2023-09-23 16:17:00","0.80","123.88","Yoga","0.80000000000000000000","22",1
"user_2853",48,"Female","Student","2023-05-19","2023-10-03 13:06:00","2.20","102.09","CrossFit","2.2000000000000000","17",1
"user_811",34,"Female","Student","2023-04-25","2023-09-18 22:02:00","1.00","136.33","CrossFit","1.00000000000000000000","18",1
"user_2646",28,"Male","Pro","2023-09-06","2023-09-15 22:52:00","4.50","108.00","Yoga","4.5000000000000000","14",1
"user_653",50,"Female","Pro","2022-12-04","2023-07-26 07:28:00","1.09","108.33","CrossFit","1.0909090909090909","23",1
"user_1527",61,"Male","Basic","2022-10-29","2023-10-13 12:40:00",NULL,"104.50","Cardio",NULL,"24",1
"user_4822",37,"Non-binary","Pro","2021-10-14","2023-09-18 08:05:00","6.00","91.17","Weightlifting","6.0000000000000000","37",1
"user_1403",34,"Female","Student","2021-11-04","2023-10-10 08:39:00",NULL,"118.80","Yoga",NULL,"36",1
"user_341",58,"Female","Pro","2022-11-24","2023-08-02 13:34:00","1.27","104.79","Cardio","1.2727272727272727","23",1
"user_2038",64,"Female","Pro","2023-02-15","2023-09-12 14:05:00","1.25","118.10","Swimming","1.2500000000000000","20",1
"user_4735",41,"Male","Basic","2022-06-08","2023-10-09 20:33:00","2.40","98.00","Swimming","2.4000000000000000","29",1
"user_4729",31,"Male","Basic","2021-05-18","2023-09-04 11:00:00","1.20","115.17","CrossFit","1.2000000000000000","41",1
"user_2861",45,"Male","Pro","2021-04-13","2023-09-18 19:53:00","1.86","98.46","CrossFit","1.8571428571428571","43",1
"user_3089",45,"Non-binary","Pro","2022-06-15","2023-07-06 17:40:00","1.75","90.00","Swimming","1.7500000000000000","28",1
"user_3948",60,"Male","Basic","2022-06-16","2023-10-15 17:34:00","2.00","93.50","CrossFit","2.0000000000000000","28",1
"user_121",41,"Female","Basic","2022-07-27","2023-09-30 15:05:00","4.67","105.43","Weightlifting","4.6666666666666667","27",1
"user_1777",23,"Female","Pro","2022-10-20","2023-09-09 11:51:00",NULL,"107.29","Swimming",NULL,"24",1
"user_2416",31,"Male","Basic","2021-10-07","2023-10-01 19:10:00","8.00","105.38","CrossFit","8.0000000000000000","37",1
"user_1788",29,"Female","Basic","2023-09-03","2023-10-11 17:52:00","6.50","125.38","CrossFit","6.5000000000000000","14",1
"user_2615",25,"Female","Student","2022-08-07","2023-07-28 20:03:00","2.33","130.00","CrossFit","2.3333333333333333","27",1
"user_1014",52,"Male","Pro","2022-09-08","2023-10-06 08:17:00","7.50","104.53","Weightlifting","7.5000000000000000","26",1
"user_1622",41,"Female","Pro","2022-07-13","2023-09-08 21:56:00","2.50","95.50","Cardio","2.5000000000000000","28",1
"user_1316",41,"Male","Pro","2022-10-26","2023-10-03 16:02:00",NULL,"112.67","Yoga",NULL,"24",1
"user_1820",26,"Female","Pro","2022-03-19","2023-09-06 09:59:00","1.00","111.71","Pilates","1.00000000000000000000","31",1
"user_1596",30,"Female","Student","2022-02-13","2023-08-26 19:55:00","1.00","104.44","Swimming","1.00000000000000000000","33",1
"user_1597",64,"Male","Basic","2021-12-28","2023-08-13 14:44:00","1.20","79.33","Yoga","1.2000000000000000","34",1
"user_3398",56,"Male","Basic","2021-09-17","2023-08-26 10:42:00","12.00","104.75","Cardio","12.0000000000000000","37",1
"user_2578",62,"Male","Basic","2021-11-26","2023-09-22 20:15:00","0.91","102.20","Pilates","0.90909090909090909091","35",1
"user_708",30,"Male","Pro","2022-01-27","2023-08-17 21:26:00","0.89","125.13","Swimming","0.88888888888888888889","33",1
"user_3082",62,"Female","Basic","2021-02-04","2023-09-21 18:01:00","0.78","98.71","Yoga","0.77777777777777777778","45",1
"user_3283",61,"Female","Basic","2021-09-20","2023-10-12 19:09:00","7.00","112.86","CrossFit","7.0000000000000000","37",1
"user_979",50,"Male","Student","2022-08-24","2023-10-04 13:23:00","5.00","100.00","CrossFit","5.0000000000000000","26",1
"user_3907",24,"Male","Pro","2021-08-19","2023-10-02 15:02:00","4.00","105.88","CrossFit","4.0000000000000000","38",1
"user_4388",37,"Non-binary","Student","2022-04-08","2023-09-16 21:56:00","1.14","139.13","Swimming","1.1428571428571429","31",1
"user_148",56,"Female","Basic","2023-01-03","2023-10-04 06:52:00","0.90","89.44","Swimming","0.90000000000000000000","22",1
"user_3732",62,"Male","Student","2021-10-13","2023-10-11 18:07:00","9.00","104.78","Weightlifting","9.0000000000000000","37",1
"user_2270",41,"Male","Pro","2022-04-19","2023-10-08 08:24:00","2.17","98.00","CrossFit","2.1666666666666667","30",1
"user_1086",54,"Male","Pro","2022-06-16","2023-09-09 12:00:00","2.75","99.82","CrossFit","2.7500000000000000","28",1
"user_4410",29,"Female","Student","2022-03-17","2023-08-08 18:23:00","1.29","124.67","Weightlifting","1.2857142857142857","31",1
"user_2797",34,"Male","Student","2022-12-06","2023-10-08 13:36:00","1.18","107.69","Weightlifting","1.1818181818181818","23",1
"user_3333",55,"Male","Pro","2022-02-11","2023-10-11 12:43:00","1.22","112.82","Yoga","1.2222222222222222","33",1
"user_313",39,"Female","Student","2023-03-13","2023-10-04 16:48:00","1.50","91.83","CrossFit","1.5000000000000000","20",1
"user_4861",26,"Non-binary","Student","2021-03-21","2023-09-01 20:51:00","2.00","115.57","Weightlifting","2.0000000000000000","43",1
"user_3059",27,"Male","Basic","2022-06-24","2023-08-22 18:53:00","2.00","113.75","Weightlifting","2.0000000000000000","28",1
"user_4948",42,"Male","Student","2021-10-08","2023-07-31 15:38:00","7.00","125.14","Weightlifting","7.0000000000000000","37",1
"user_819",60,"Female","Basic","2022-10-15","2023-10-14 21:02:00",NULL,"96.09","Cardio",NULL,"24",1
"user_3869",59,"Male","Basic","2022-09-01","2023-09-20 20:24:00","7.50","97.47","Swimming","7.5000000000000000","26",1
"user_280",41,"Non-binary","Student","2021-12-02","2023-08-27 08:58:00","1.09","106.67","Weightlifting","1.0909090909090909","35",1
"user_1348",53,"Male","Pro","2022-10-26","2023-09-27 09:38:00",NULL,"131.18","Yoga",NULL,"24",1
"user_4151",25,"Female","Pro","2021-03-14","2023-09-28 07:28:00","1.50","105.17","CrossFit","1.5000000000000000","44",1
"user_2387",29,"Male","Pro","2023-02-26","2023-09-14 13:18:00","1.25","106.10","Pilates","1.2500000000000000","20",1
"user_413",61,"Female","Student","2023-05-01","2023-10-13 21:12:00","1.83","138.82","Weightlifting","1.8333333333333333","18",1
"user_4551",26,"Male","Basic","2023-05-07","2023-09-30 12:21:00","2.17","97.85","CrossFit","2.1666666666666667","18",1
"user_1655",58,"Male","Student","2022-05-01","2023-10-12 20:28:00","2.33","105.21","CrossFit","2.3333333333333333","30",1
